comment_id,clean_text,normalized_text,suggested_label,sentiment_label,manual_label
UgxM66ww0oKF9JFsGVB4AaABAg,indo ikut pildun ramee banget pasti,indo pildun ramee banget,,unknown,
Ugzua40PzPIfGwV-k014AaABAg,wah min cocok jadi jl,min cocok jl,,unknown,
Ugy-Ft0f1tZQG85LGKl4AaABAg,bagus min,bagus min,,unknown,
UgyG69I5VdkaiGzRFRJ4AaABAg,trio ragner orat mangoen ole romeny dan miliano jonathan di depan lebih tajam mauro dan marcelini cadangan saja,trio ragner orat mangoen ole romeny miliano jonathan tajam mauro marcelini cadang,,unknown,
UgyhO1W90YrJ3Zdqil54AaABAg,formasi bagus,formasi bagus,,unknown,
UgxOM4WNsivVV24IgGl4AaABAg,jangan over confident guys,over confident guys,,unknown,
UgwxYBIcdEL45KLRlVh4AaABAg,lilypali lumayan,lilypali lumayan,,unknown,
UgwSRO8i0_NBUEjDyNZ4AaABAg,paling di grup cuman di posisi,grup cuman posisi,,unknown,
Ugw7d8Ktozeq7st-QK54AaABAg,mimpi di siang bolong,mimpi siang bolong,,unknown,
UgyDmBo8vXfemntJMp94AaABAg,tembelek jaran,tembelek jaran,,unknown,
Ugz6VwEnOx6UuSSSHvd4AaABAg,saran,saran,,unknown,
Ugxy4S9LJbsnv4G2Eyh4AaABAg,parkir bus dan kounter attack itu solusinya,parkir bus kounter attack solusi,,unknown,
Ugx7YbsfK3guK3RAHKV4AaABAg,pr nya finishing,pr nya finishing,,unknown,
Ugx67AiDVVzUp4RqATB4AaABAg,emil jay diks wals james joe haye verdonk oratmangen miliano ole,emil jay diks wals james joe haye verdonk oratmangen miliano ole,,unknown,
UgzyzF4VJ3DAdtuPLRd4AaABAg,pgisi suara nya ko lemes,pgisi suara nya ko lemes,,unknown,
Ugzunos9Kyyi3y7JN0l4AaABAg,mimpi klau masuk pildun aq jamin tidak bakalan masuk pildun,mimpi klau masuk pildun aq jamin masuk pildun,,unknown,
UgzNo5sf4kkbuggy6MR4AaABAg,kalo bkin judul terkadang sering berlebihan chanel ini suara hati,kalo bkin judul terkadang chanel suara hati,,unknown,
UgyNWKXTum8Xr2l2fs14AaABAg,ivar jenner dilupain,ivar jenner dilupain,,unknown,
UgwKI88AgH_kj-UP_zh4AaABAg,guagayakinin,guagayakinin,,unknown,
Ugzk0mjPFEtOB9X2sPF4AaABAg,gausah bawa marceng di round,gausah bawa marceng round,,unknown,
Ugxx9nU1yTr8uFaY9GV4AaABAg,shot on goal,shot on goal,,unknown,
UgxAUFbsVax5QlvK3Zd4AaABAg,ngatur bet ni orang dia yang muji dia juga yang hujat,ngatur bet ni orang muji hujat,,unknown,
UgzvzAUmlGTtbnL_ls14AaABAg,kolom komentar dikuasai oleh judol gemana min cara membasminya,kolom komentar asai judol gana min basmi,,unknown,
UgzdLCZSS96PlWqTpn54AaABAg,aku ingin sty kembali,sty,coaching_staff,unknown,
UgyjcXaRVD6HIuIBf3N4AaABAg,sekarepmu min,sekarepmu min,,unknown,
UgzFSBeLiMAzB31xqul4AaABAg,taik ampuh lini depan tumpul,taik ampuh lini tumpul,,unknown,
Ugz9OSI42CpBPFKuLRl4AaABAg,seneng banget denger suara mimin yang berat ini,neng banget denger suara mimin berat,,unknown,
UgwyiAv9Alb48Zv5OKh4AaABAg,hubner ridho bang jay paling pakem,hubner ridho bang jay pakem,,unknown,
UgyJoODj4TwaIaQnD5R4AaABAg,hadir selalu min,hadir min,,unknown,
Ugwp8xqZPXsN6M5qx5t4AaABAg,risky jay hubner calvin haye pelupessy diks romeny ragnar miliano,risky jay hubner calvin haye pelupessy diks romeny ragnar miliano,,unknown,
UgxM66ww0oKF9JFsGVB4AaABAg,indo ikut pildun ramee banget pasti,indo pildun ramee banget,,unknown,
Ugzua40PzPIfGwV-k014AaABAg,wah min cocok jadi jl,min cocok jl,,unknown,
Ugy-Ft0f1tZQG85LGKl4AaABAg,bagus min,bagus min,,unknown,
UgyG69I5VdkaiGzRFRJ4AaABAg,trio ragner orat mangoen ole romeny dan miliano jonathan di depan lebih tajam mauro dan marcelini cadangan saja,trio ragner orat mangoen ole romeny miliano jonathan tajam mauro marcelini cadang,,unknown,
UgyhO1W90YrJ3Zdqil54AaABAg,formasi bagus,formasi bagus,,unknown,
UgxOM4WNsivVV24IgGl4AaABAg,jangan over confident guys,over confident guys,,unknown,
UgwxYBIcdEL45KLRlVh4AaABAg,lilypali lumayan,lilypali lumayan,,unknown,
UgwSRO8i0_NBUEjDyNZ4AaABAg,paling di grup cuman di posisi,grup cuman posisi,,unknown,
Ugw7d8Ktozeq7st-QK54AaABAg,mimpi di siang bolong,mimpi siang bolong,,unknown,
UgyDmBo8vXfemntJMp94AaABAg,tembelek jaran,tembelek jaran,,unknown,
Ugz-DBmAXT3YVqBgWfR4AaABAg,wkwkw kuping afc budeg,wkwkw kuping afc budeg,,unknown,
UgzDQcGku79PicJK6PF4AaABAg,tenang allah selalu berada dalam pihak yang benar,tenang allah,,unknown,
UgzHRbhkn35Ei6nKJcR4AaABAg,tetap berjuang dn berdoa alloh mudahkan timnasku,juang dn doa alloh mudah timnasku,,unknown,
UgwCXB10a3CFxzDeg6l4AaABAg,saya sukak suara admin ciri khas bangett,sukak suara admin ciri khas bangett,,unknown,
UgxtvwzOqeCzbCDTN1d4AaABAg,sisakan ruang ikhlas,sisa ruang ikhlas,,unknown,
UgwSc7fh2QvFEGpw7QJ4AaABAg,chanel bola paling topp,chanel bola topp,,unknown,
UgzzrpWhPFPvyYUC6D14AaABAg,letsgo siap gadangg,letsgo gadangg,,unknown,
UgzB_WRUX6lPjfuFBzd4AaABAg,mantap lord anjas,mantap lord anjas,,unknown,
UgzZZr8gY5G112PSsNJ4AaABAg,budeg,budeg,,unknown,
UgzJ-HWrWGJmOgluL1V4AaABAg,d sepakbola tidak ada rumus kata mustahil yang ada hanya keajaiban,d sepakbola rumus mustahil ajaib,,unknown,
UgxnpWcdYW-twuvyuy94AaABAg,bismillah garuda,bismillah garuda,patriotic_sadness,unknown,
UgwXa8mzrmJCRgdhXih4AaABAg,menang alhamdulillah,menang alhamdulillah,technical_performance,unknown,
UgySur2Qt1_LX-YrwXZ4AaABAg,suka banget liat konten disini gw ngikutin akun ini dari tahun selalu hadir,suka banget liat konten gw ngikutin akun hadir,,unknown,
Ugx5ue6jn_clrCY2oDJ4AaABAg,bravo garuda,bravo garuda,patriotic_sadness,unknown,
UgyXxSsXRcYVKWWK-l54AaABAg,bismilah,bismilah,,unknown,
UgwVGl5Cf0WKWBwHT-54AaABAg,bissmillah ya allah,bissmillah allah,,unknown,
UgwFzbtGKsSwIYvIRGR4AaABAg,mnit lagi perjuangan ini akn mnmui titik ahir,mnit juang akn mnmui titik ahir,,unknown,
UgynJ0w6vafQdilTbKN4AaABAg,untuk indonesia,indonesia,patriotic_sadness,unknown,
UgzEYwrd3VxHVXaWVk14AaABAg,indonesia win,indonesia win,patriotic_sadness,unknown,
Ugy2aUcWdnUSwv3VC8R4AaABAg,vamos indonesia,vamos indonesia,patriotic_sadness,unknown,
UgxIx63huJzjHYFwWOJ4AaABAg,bismillah,bismillah,,unknown,
UgzbW8PZ2MYvCT4St3V4AaABAg,dengernya merinding sendiri,dengernya merinding,,unknown,
Ugx0fD48_qFGw3P0MRZ4AaABAg,menit menuju dua air mata bahagia,menit air mata bahagia,,unknown,
UgyeY948V_nJwy5UBgR4AaABAg,succes selalu buat kak admin yang selalu memberikan informasi yang akurat di dunia si kulit bundar,succes kak admin informasi akurat dunia si kulit bundar,,unknown,
UgxUPZQDnmAVsHHLHdx4AaABAg,bismillah,bismillah,,unknown,
UgzLr2fFTjgWsOe7WqF4AaABAg,onone mung bismillah,onone mung bismillah,,unknown,
UgyUD-LOBOfi8Bw6n1F4AaABAg,uang minyak lbh ampuh dr uang korupsi,uang minyak lbh ampuh dr uang korupsi,,unknown,
UgyrQ4teAwhn8laS6AJ4AaABAg,yuk bisa yuukk let s go,yuk yuukk let s go,,unknown,
UgwimYRlP_ma5U5JtRB4AaABAg,mantap min,mantap min,,unknown,
UgxkwBmczMGkQxi9JJp4AaABAg,percayalah kita bakal menang,percaya menang,technical_performance,unknown,
UgxI9fjRPhU3dWQyBit4AaABAg,bagiku tak terlalu penting sepak bola tapi cuma hiburann dan pokuss ke kewajiban kita dunia wal akhirat amiin,bagi sepak bola hiburann pokuss wajib dunia wal akhirat amiin,,unknown,
UgwzVNHpMtv97dRM2A94AaABAg,boriel nyimak jaya sepakbola indo,boriel nyimak jaya sepakbola indo,,unknown,
Ugy0ur-rXkSGndrgMZt4AaABAg,timnasku bisa,timnasku,,unknown,
UgwBxcW758DgzqQwW6d4AaABAg,fokus,fokus,,unknown,
UgyUQ-vhQFbSAmNksxN4AaABAg,optimis yok,optimis yok,future_hope,unknown,
Ugw78G0FPVCq7dOhNa94AaABAg,bismillahirrahmanirrahim,bismillahirrahmanirrahim,,unknown,
Ugyda6mclJNio9-yzY14AaABAg,sisakan ruang untuk ikhlas,sisa ruang ikhlas,,unknown,
UgxkcY8crKnYQ9tfAfJ4AaABAg,optimis poin,optimis poin,future_hope,unknown,
UgyssfKAcndlc1c33Ol4AaABAg,asa itu masih ada,asa,,unknown,
UgxhzfzUexbLKX0x-UZ4AaABAg,wasit harus netral ini yang penting,wasit netral,,unknown,
Ugw3BxmrcHrS0ReZZvd4AaABAg,menit menuju piala dunia,menit piala dunia,,unknown,
Ugx8_qjoMpO8k16Rl6d4AaABAg,memang tidak mudah tapi kita pasti berjuang habis an,mudah juang habis an,,unknown,
UgyYy65CakuiXuTMTHl4AaABAg,min opening nya keren,min opening nya keren,,unknown,
Ugw65hVJ8W963YSiiBp4AaABAg,siap bawa tiket word cup,bawa tiket word cup,,unknown,
Ugz1NgEbcQKVAVS8S-d4AaABAg,dr stone,dr stone,,unknown,
UgyOz32JNYkInxrc0SV4AaABAg,openingnya menyala min,openingnya nyala min,,unknown,
Ugw8skMAxXG5GESTj5F4AaABAg,siapa yang mengira kita masuk putaran siapa yang menyangka kita masuk putaran dan siapa yang bermimpi kita masuk piala dunia bismillah kabulkan ya rob piala dunia aem kaming,masuk putar sangka masuk putar mimpi masuk piala dunia bismillah kabul rob piala dunia aem kaming,,unknown,
UgxnavdP8yZlBs_kmll4AaABAg,wah rame ni min,rame ni min,,unknown,
UgwKOvVHtnNfIESn1Zh4AaABAg,gw cuma mau bilang kencengin doa turunkan ekspektasi nothing to lose,gw bilang kencengin doa turun ekspektasi nothing to lose,,unknown,
Ugz0l-4g5e5cOOE64zR4AaABAg,menit siapkan ruang ikhlas,menit siap ruang ikhlas,,unknown,
UgypQMBtiQIqxFhlxN94AaABAg,bang jay udah dateng min tadi pagi,bang jay udah dateng min pagi,,unknown,
Ugy3mNS5XxZwkfq41Wx4AaABAg,ketika admin berucao budeg sy jadi ngakak,admin berucao budeg sy ngakak,,unknown,
UgyRpSoA12hMLlVuugF4AaABAg,menit yang menentukan,menit tentu,,unknown,
UgzWdS7A_YOFW8RNTn14AaABAg,indo msk pildun tp jangan lupakan yang lama berjang dari awal,indo msk pildun tp lupa berjang,,unknown,
Ugxu7EaQHsVQeINFeFJ4AaABAg,jam berapa min,jam min,,unknown,
UgwiIdhYkVXrEpbhjK14AaABAg,bjir budeg ga tuh,bjir budeg ga tuh,,unknown,
Ugx3LNu84AiN4pvwPm94AaABAg,audio nya min,audio nya min,,unknown,
Ugyveff-Y9OYomblxtV4AaABAg,admin marah kah ama afc,admin marah ama afc,,unknown,
UgwkBpaCBhQMBMfLEXN4AaABAg,info apparel baru mana yak,info apparel yak,,unknown,
UgwTgiN8UZKzE3GQbfB4AaABAg,dari round bro bayangin cape ny kek apa nyampe ke round yang lain mulai dari round,round bro bayangin cape ny kek nyampe round round,,unknown,
UgyNmQPCMngYL2eyAdd4AaABAg,kok ga bahas barca min,ga bahas barca min,,unknown,
UgzMvDp-TOMo7fccz8F4AaABAg,sulit sulit dan sulit pildun hanya mimpi untuk kita semua,sulit sulit sulit pildun mimpi,,unknown,
Ugy8oa82dS8ENHp3RFR4AaABAg,lord anjas sedang mengetik,lord anjas etik,,unknown,
UgxROOYXRsNA-8no1HZ4AaABAg,mafia afc budeg,mafia afc budeg,pssi_management,unknown,
Ugy3-yntnc_3MJGtkeF4AaABAg,doa agama,doa agama,,unknown,
Ugx6UKK6wODkFLB4jq54AaABAg,hhwhahahah mamng mereka berlagak budek sama micek,hhwhahahah mamng lagak budek micek,,unknown,
UgwK__2vy01ApM8-kPd4AaABAg,secara teknis tapi faktor non teknisinya yang patut diwaspadai dari saudi,teknis faktor non teknisi patut waspada saudi,,unknown,
UgxLWWwEleVC2_9Pa4V4AaABAg,kasih tau host starting eleven ini,kasih tau host starting eleven,,unknown,
UgxW__a9k2QTGTVJOqB4AaABAg,namun kuping afc budeg,kuping afc budeg,,unknown,
UgwaAeOfnRImGEHKGRp4AaABAg,finishing itali ampas halland sekali dapet peluang bisa jadi goal goal dalam match sbg bukti,finishing itali ampas halland dapet peluang goal goal match sbg bukti,,unknown,
UgyRVewLhLvJFhPSdw14AaABAg,ngeri goal match e haaland machine,ngeri goal match e haaland machine,,unknown,
Ugy5Yvpqq3ZFB2e23iF4AaABAg,udh ngak ada harga dirinya lagi sepak bola italia sekarang,udh ngak harga sepak bola italia,,unknown,
Ugznvfea7IW1tLa-6BF4AaABAg,odegaard halland sorloth leo ostigard ryerson,odegaard halland sorloth leo ostigard ryerson,,unknown,
Ugy0ts7ctRZjg_M_gDV4AaABAg,norwegia play good era emas,norwegia play good era emas,,unknown,
UgxgCG2jGPD2jggZKXd4AaABAg,dulu italy trkenal dengan sebutan prrtahanan grendel sulit d tembus dengan d ubah ny k prmainan modern sekarang ke balik,italy trkenal sebut prrtahanan grendel sulit d tembus d ubah ny k prmainan modern,,unknown,
UgwrLsfkdUQz2_Qo-6l4AaABAg,betapa bahagianya rakyat norwegia,betapa bahagia rakyat norwegia,,unknown,
UgzlUOHt8asA2M2HGCR4AaABAg,gila gila dr nama besar kek totti del piero inzaghi vieri buffon pirlo sekarang siapa coba yang sebanding sm nama itu kagak ada italy bener downgrade,gila gila dr nama kek totti del piero inzaghi vieri buffon pirlo coba banding sm nama kagak italy bener downgrade,,unknown,
UgzHx6t3BYPpDaKhLYp4AaABAg,bjir kena comeback,bjir kena comeback,,unknown,
UgwV8UwMaF0gvLobsMF4AaABAg,mengikuti piala dunia sejak itali gek begini seharusnya,ikut piala dunia itali gek,,unknown,
UgzqiVVHN3yEIBgQRwp4AaABAg,halland be like kapan lagi bisa jebolin gawang club sendiri,halland be like jebolin gawang club,,unknown,
UgylO09PMOO598h6JJ94AaABAg,tp saya yakin nanti pas perhelatan sesungguhnya norwegia tidak akan semengerikan in,tp pas helat sungguh norwegia keri in,,unknown,
UgwL6TeYvAd32WB-PhB4AaABAg,robot haaland tidak terhentikan,robot haaland henti,,unknown,
Ugyz35hWv48tZh4wl854AaABAg,masa tahun ga nonton italy di piala dunia hadeh,ga nonton italy piala dunia hadeh,,unknown,
UgyEV487txlZ9XX4UYR4AaABAg,kesimpulannya adalah jangan kebiasaan makan tepung tepungan pizza dan mie spaghetti itu akan membuat badanmu pendek dan gampang emosi biasakan makan sayur dan daging biar badanmu gede macam trio norwegia,simpul biasa makan tepung tepung pizza mie spaghetti badan pendek gampang emosi biasa makan sayur daging biar badan gede trio norwegia,,unknown,
UgwAqBx0GG7jAKZtgft4AaABAg,bukan masalah ketajaman stikernya tapi pertahanan itali ga seperti dulu,tajam stiker tahan itali ga,,unknown,
UgwQsJ4s6RbVl9qwpaB4AaABAg,ini kualat karena terlalu lebay ke israel,kualat lebay israel,,unknown,
Ugys2Dr_7H4HaBapBxp4AaABAg,chelini bonucci barzagli senyum senyum aja liat mancini apa di lorenzo di kankangi di menit akhir,chelini bonucci barzagli senyum senyum aja liat mancini lorenzo kankangi menit,,unknown,
UgyfYmpW7qtFFJl6l-B4AaABAg,fabio capello marcello lippi sudah saatnya menyelamatkan sepak bola italia,fabio capello marcello lippi selamat sepak bola italia,,unknown,
UgwXcWIxqaMijrQX5ml4AaABAg,italy kalo dibandingin jaman pirlo cannavaro dkk mah sekarang aduh kasian dah,italy kalo dibandingin jaman pirlo cannavaro dkk mah aduh kasi dah,,unknown,
UgzwijIQQ-_3YGT8zOp4AaABAg,kenapa ya italia kalo dii kualifikasi pildun selalu lucu ada apa dengan italia italia yang sekarang bukan italia yang dulu,italia kalo dii kualifikasi pildun lucu italia italia italia,,unknown,
Ugyit_Ez3IKghCHrSZV4AaABAg,grande pio,grande pio,,unknown,
Ugz2h5yLMUaHuwkQoWN4AaABAg,italia s era italia,italia s era italia,,unknown,
UgxXpoQ5SAomAID4Mmx4AaABAg,two center forward norwegia all shooter,two center forward norwegia all shooter,,unknown,
UgxUIYWfNVFhaESecQd4AaABAg,sometimes we maybe good sometimes maybe shit gattuso,sometimes we maybe good sometimes maybe shit gattuso,,unknown,
UgwLQzC46prjF_4eG1Z4AaABAg,gennaro sometimes maybe good sometimes maybe sheet gattuso,gennaro sometimes maybe good sometimes maybe sheet gattuso,,unknown,
UgyFPlQYGyYabFUJhRd4AaABAg,sejak keatas era kejayaan italia sudah habis,atas era jaya italia habis,,unknown,
UgyyO7YIxXCfZmtn3Pt4AaABAg,paling pas pildun jg tesingkir duluan ni norway,pas pildun jg tesingkir duluan ni norway,,unknown,
UgywAt0-BhSoo7qvRlx4AaABAg,remontada fr wtf,remontada fr wtf,,unknown,
UgzQohZZ2Oz-yGKpWv54AaABAg,gatuso cannavaro nesta maldini,gatuso cannavaro nesta maldini,,unknown,
Ugyc3DqTH-5rZkXEA9h4AaABAg,norwegia sungguh luar biasa,norwegia sungguh,,unknown,
Ugzb3l7fiiA-0BrYOR54AaABAg,when italy defenders not look like giving just look at the last goal bro need to watch sergio and pepe play,when italy defenders not look like giving just look at the last goal bro need to watch sergio and pepe play,,unknown,
UgzTpOGg7Yc_VgLh4MJ4AaABAg,halland goal match,halland goal match,,unknown,
UgxQAHrpYnXUMDORqPh4AaABAg,italy ancur baget sekarang yaampun,italy ancur baget yaampun,,unknown,
Ugw3QYjIEg52-KUOffJ4AaABAg,semenjak tiada pirlo maldini di natale balotelli italia jadi badut eropa dan dunia,semenjak tiada pirlo maldini natale balotelli italia badut eropa dunia,,unknown,
UgyOq6KW1qeUPlPjg3R4AaABAg,best duo teams ever,best duo teams ever,,unknown,
UgyE11bQ3QGJq213W554AaABAg,italia hanya sekelas vanuatu bagi norwegia,italia kelas vanuatu norwegia,,unknown,
Ugwar_m-vgBFnTF-JHN4AaABAg,norwegia era solskjaer ga begini italy era inzaghi ga begini,norwegia era solskjaer ga italy era inzaghi ga,,unknown,
UgygEY4Nep3adAcuCuV4AaABAg,sometimes maybe good sometimes maybe sh t gennaro gattuso probably after the match,sometimes maybe good sometimes maybe sh t gennaro gattuso probably after the match,,unknown,
UgwLWBvmgZuK6_M1eEZ4AaABAg,gila norway sapu bersih match point,gila norway sapu bersih match point,,unknown,
UgzrQN73HvAX4Mt-stN4AaABAg,other player where is the ball ball haaland where are you,other player where is the ball ball haaland where are you,,unknown,
UgwqUVURRXj1K7Oz7NZ4AaABAg,norwegian players should practice celebrating goals because they will do that all the time,norwegian players should practice celebrating goals because they will do that all the time,,unknown,
Ugxi1usCumR5jqR3Mu94AaABAg,penyerang norwegia semua gilak,serang norwegia gilak,,unknown,
Ugxv-ewZGjNtQi0U5KB4AaABAg,italia sekarang sudah tak se indah d tahun an,italia indah d an,,unknown,
UgyaqD1KrkBZVwSyw514AaABAg,haaland ketemu donnarumma pas balik ke city,haaland ketemu donnarumma pas city,,unknown,
UgyEY9DL0b28nvI-jwV4AaABAg,halland bikin ketar ketir pertahanan italy,halland bikin ketar tir tahan italy,,unknown,
UgwbuZyyabTlmE6xrcZ4AaABAg,norwegia jadi jagoan baru saya nih nanti di pildun,norwegia jago nih pildun,,unknown,
UgwCiVt3zM1tg2lsZJ54AaABAg,dulu italia terkenal dengan seni bertahanya sekarang seni melukis,italia kenal seni bertahanya seni luk,,unknown,
Ugw5fYXrbJfwZCWh1Vp4AaABAg,saya akan pegang norwegia di pildun nanti karena saya lihat ini time bakalan jadi peluru buat time lain ny,pegang norwegia pildun lihat time peluru time ny,,unknown,
UgxjbmgN60x-UNUAyqJ4AaABAg,hadir menyimak,hadir simak,,unknown,
UgynoIFg6XixG-ClV7F4AaABAg,untuk gatusso leave the football before the football leaves you,gatusso leave the football before the football leaves you,,unknown,
Ugx2fLT6jvPju7RHbGl4AaABAg,ini indonesia bung tidak ada kata mengundurkan diri,indonesia undur,patriotic_sadness,unknown,
Ugw5jLLebCHkVR0pr-h4AaABAg,kesempatan sudah di depan mata kok disia siakan kesempatan tidak datang dua kali bung,sempat mata sia sia sempat kali,,unknown,
UgzKmgyzO3wy64R7TJ94AaABAg,jgan cuma patrik yng disingkirkan tapi eriktohir yang wajib dilenserkan,jgan patrik yng singkir eriktohir wajib lenser,,unknown,
Ugz1zet7Y3PCKNVvoqh4AaABAg,kalau saja sintayoung diksih ksempatan slsaikn ini smua ah sudah lah jjur sdih bgt dengan hsilnya tapi kami slu mndukung tmnas,sintayoung diksih ksempatan slsaikn smua ah jjur sdih bgt hsilnya slu mndukung tmnas,,unknown,
UgzyTwtBcCXIUSTZSL54AaABAg,blunder rhido ko pada kmn kmrin bekam dan marcklok dihujat habis habisan,blunder rhido ko kmn kmrin bekam marcklok hujat habis habis,,unknown,
UgxQue1m1sAsCoTUPb14AaABAg,saatnya kita tuntut pssi,tuntut pssi,pssi_management,unknown,
Ugykg5rMpZ2VpNRB4GB4AaABAg,arya sinulingga dan kroni nya wooi mana yaa,arya sinulingga kroni nya wooi yaa,,unknown,
Ugyhevs5rMeA9CLshQ94AaABAg,sudah fokus piala asia sekarang,fokus piala asia,,unknown,
UgyqFyOQemUZcChzOV94AaABAg,baik dari hongkongh pak,hongkongh,,unknown,
Ugwd7XJpoeHiymTVC-94AaABAg,apakah ada suara sitowel cs,suara sitowel cs,,unknown,
Ugx-5f0s-wH9wFZ3npd4AaABAg,aut klifred et,aut klifred et,,unknown,
UgwaCGNArbo1ZquoIid4AaABAg,pk kocak,pk kocak,coaching_staff,unknown,
UgypT-itB7pa_pTBvgR4AaABAg,exco dan toher blunder lagi ngumpet di lubang tikus,exco toher blunder ngumpet lubang tikus,,unknown,
UgxMjkBhZlvadjQGEHp4AaABAg,yang slh ericthohir ericthohir harus mundr,slh ericthohir ericthohir mundr,,unknown,
UgxmxpF25gI4Oo3XK0x4AaABAg,pk harus segera minggat,pk minggat,coaching_staff,unknown,
UgzyM-feOneymV7ozap4AaABAg,becik ketitik olo ketoro,becik titik olo toro,,unknown,
UgyYTMhaJV7pnoiPVK94AaABAg,sty datang lg,sty lg,coaching_staff,unknown,
Ugw4MJ9bTdj3_7vQYPF4AaABAg,tenang kita masih berpeluang masuk piala akhirat,tenang peluang masuk piala akhirat,,unknown,
UgyWIBzUtSThCrESfwx4AaABAg,gila tahun menjabat vs bulan menjabat ya bener aja perbandingannya,gila jabat vs jabat bener aja banding,,unknown,
UgxjoomceC3OA-SvkzV4AaABAg,alhamdulillah syukur kepada allah swt,alhamdulillah syukur allah swt,,unknown,
UgyU6A1DA4rErZk6tF94AaABAg,taniah irak salam dari malaysia,taniah irak salam malaysia,,unknown,
UgxMPj2FD37ebIgKny94AaABAg,trimakasih kalian suda berjuang,trimakasih suda juang,,unknown,
UgxHjLQXPeGaoVj5VZV4AaABAg,nunggu th lagi aja santay aja sih dunia tak selebar daun kelor,nunggu th aja santay aja sih dunia lebar daun kelor,,unknown,
UgzaCsyCuZCQlkHfk7p4AaABAg,kalo ditunjuk buat piala dunia cuman dikasi brapa bulan buat nglatihh cokk,kalo piala dunia cuman kasi brapa nglatihh cokk,,unknown,
UgwI3NAA_kxAZkGmyXp4AaABAg,petruk aout,truk aout,,unknown,
UgySdYIlE07byeE5CGJ4AaABAg,towel mana towel,towel towel,pssi_management,unknown,
UgzQUXXGULq3cLeI45d4AaABAg,apa yang bisa diharapakan dari pssi enggak ada,diharapakan pssi,pssi_management,unknown,
UgysrxsAGEsW2QTE7iR4AaABAg,pengurus terlalu ego nitizen sombong sudah ditakdirkan untuk ggl,urus ego nitizen sombong takdir ggl,,unknown,
UgymVzvC2PVBK9AzQ154AaABAg,hartono lim ente yang mau jadi ketum memang bisa ente,hartono lim ente tum ente,,unknown,
Ugw4MJ9bTdj3_7vQYPF4AaABAg,tenang kita masih berpeluang masuk piala akhirat,tenang peluang masuk piala akhirat,,unknown,
UgyWIBzUtSThCrESfwx4AaABAg,gila tahun menjabat vs bulan menjabat ya bener aja perbandingannya,gila jabat vs jabat bener aja banding,,unknown,
UgxjoomceC3OA-SvkzV4AaABAg,alhamdulillah syukur kepada allah swt,alhamdulillah syukur allah swt,,unknown,
UgyU6A1DA4rErZk6tF94AaABAg,taniah irak salam dari malaysia,taniah irak salam malaysia,,unknown,
UgxMPj2FD37ebIgKny94AaABAg,trimakasih kalian suda berjuang,trimakasih suda juang,,unknown,
UgxHjLQXPeGaoVj5VZV4AaABAg,nunggu th lagi aja santay aja sih dunia tak selebar daun kelor,nunggu th aja santay aja sih dunia lebar daun kelor,,unknown,
UgzaCsyCuZCQlkHfk7p4AaABAg,kalo ditunjuk buat piala dunia cuman dikasi brapa bulan buat nglatihh cokk,kalo piala dunia cuman kasi brapa nglatihh cokk,,unknown,
UgwI3NAA_kxAZkGmyXp4AaABAg,petruk aout,truk aout,,unknown,
UgySdYIlE07byeE5CGJ4AaABAg,towel mana towel,towel towel,pssi_management,unknown,
UgzQUXXGULq3cLeI45d4AaABAg,apa yang bisa diharapakan dari pssi enggak ada,diharapakan pssi,pssi_management,unknown,
UgysrxsAGEsW2QTE7iR4AaABAg,pengurus terlalu ego nitizen sombong sudah ditakdirkan untuk ggl,urus ego nitizen sombong takdir ggl,,unknown,
UgymVzvC2PVBK9AzQ154AaABAg,hartono lim ente yang mau jadi ketum memang bisa ente,hartono lim ente tum ente,,unknown,
Ugw4MJ9bTdj3_7vQYPF4AaABAg,tenang kita masih berpeluang masuk piala akhirat,tenang peluang masuk piala akhirat,,unknown,
UgyWIBzUtSThCrESfwx4AaABAg,gila tahun menjabat vs bulan menjabat ya bener aja perbandingannya,gila jabat vs jabat bener aja banding,,unknown,
UgxjoomceC3OA-SvkzV4AaABAg,alhamdulillah syukur kepada allah swt,alhamdulillah syukur allah swt,,unknown,
UgyU6A1DA4rErZk6tF94AaABAg,taniah irak salam dari malaysia,taniah irak salam malaysia,,unknown,
UgxMPj2FD37ebIgKny94AaABAg,trimakasih kalian suda berjuang,trimakasih suda juang,,unknown,
UgyyCRMnU-2rpGf3bSp4AaABAg,keliatan banget pak sumardji ini udah emosionalnya di tahan seperti ada sesuatu yang ingin di katakan tapi belum bisa di katakan semngat pak,liat banget sumardji udah emosional tahan semngat,,unknown,
UgyDjOv9De-aUJbkQ2h4AaABAg,kami titip kepada anda pak sumardji bela lah kebenaran dan selalu dalam jalan kebenaran dan kejujuran pak,titip sumardji bela benar jalan benar jujur,,unknown,
UgytsAbt6N4hCs0bRjB4AaABAg,mantap pak buka semu,mantap buka semu,,unknown,
UgzSrvZwVO6_mRaW2hR4AaABAg,smngat pak sumarji,smngat sumarji,,unknown,
UgyIrizS13t8a4rP2rt4AaABAg,salut pak sumardji pernyataan bapak mewakili suara kita,salut sumardji nyata wakil suara,,unknown,
UgxFMsJdh5gVWEO2tt14AaABAg,sty panggil lagi,sty panggil,coaching_staff,unknown,
UgxhHvqoMOhSN0w0ouN4AaABAg,dari nada bicara pak mardji keliatan udah enek bgt dia ama si petrik dkk,nada bicara mardji liat udah enek bgt ama si trik dkk,,unknown,
